"time","x","y","der(x)","der(y)","s",
17.47999999999984,0.1996972051792559,-0.9796882801949183,0.9796882801949183,0.1996972051792559,1,
17.49999999999984,0.2192506553124744,-0.9754991056940953,0.9754991056940953,0.2192506553124744,1,
17.51999999999984,0.2387164608505688,-0.9709201759555254,0.9709201759555254,0.2387164608505688,1,
17.53999999999984,0.2580867185704847,-0.9659531832219066,0.9659531832219066,0.2580867185704847,1,
17.55999999999984,0.2773537645383614,-0.960600158104456,0.960600158104456,0.2773537645383614,1,
17.57999999999984,0.2965098395799074,-0.9548629965390119,0.9548629965390119,0.2965098395799074,1,
17.59999999999984,0.3155470487259804,-0.9487434024397716,0.9487434024397716,0.3155470487259804,1,
17.61999999999984,0.3344579679614809,-0.9422442439154256,0.9422442439154256,0.3344579679614809,1,
17.63999999999984,0.3532354255888621,-0.935369064251143,0.935369064251143,0.3532354255888621,1,
17.65999999999984,0.3718715017504162,-0.9281194047305094,0.9281194047305094,0.3718715017504162,1,
17.67999999999984,0.3903587236695852,-0.9204980533663969,0.9204980533663969,0.3903587236695852,1,
17.69999999999984,0.4086901619603168,-0.9125094354028745,0.9125094354028745,0.4086901619603168,1,
17.71999999999984,0.4268580717119874,-0.9041555189150801,0.9041555189150801,0.4268580717119874,1,
17.73999999999984,0.4448550112147565,-0.8954391757527433,0.8954391757527433,0.4448550112147565,1,
17.75999999999983,0.4626745138979063,-0.8863657135256943,0.8863657135256943,0.4626745138979063,1,
17.77999999999983,0.4803089289365359,-0.8769374817437141,0.8769374817437141,0.4803089289365359,1,
17.79999999999983,0.4977509896948958,-0.8671577895669383,0.8671577895669383,0.4977509896948958,1,
17.81999999999983,0.5149943160690819,-0.8570317958161698,0.8570317958161698,0.5149943160690819,1,
17.83999999999983,0.5320317865599868,-0.8465631124647398,0.8465631124647398,0.5320317865599868,1,
17.85999999999983,0.5488562279289219,-0.8357552435364766,0.8357552435364766,0.5488562279289219,1,
17.87999999999983,0.5654611380877244,-0.8246128462615092,0.8246128462615092,0.5654611380877244,1,
17.89999999999983,0.5818401290911538,-0.8131407638667407,0.8131407638667407,0.5818401290911538,1,
17.91999999999983,0.597986418827172,-0.8013431972812454,0.8013431972812454,0.597986418827172,1,
17.93999999999983,0.6138935078557424,-0.7892248080502959,0.7892248080502959,0.6138935078557424,1,
17.95999999999983,0.6295549752508349,-0.7767903856583415,0.7767903856583415,0.6295549752508349,1,
17.97999999999983,0.6449644786004262,-0.7640448475290078,0.7640448475290078,0.6449644786004262,1,
17.99999999999983,0.6601158361791692,-0.7509932978418657,0.7509932978418657,0.6601158361791692,1,
18.01999999999983,0.675003366097906,-0.7376412702856383,0.7376412702856383,0.675003366097906,1,
18.03999999999983,0.6896207957706386,-0.723993947486866,0.723993947486866,0.6896207957706386,1,
18.05999999999983,0.7039622150246055,-0.7100568432179492,0.7100568432179492,0.7039622150246055,1,
18.07999999999983,0.718021805472196,-0.6958356086895578,0.6958356086895578,0.718021805472196,1,
18.09999999999983,0.7317938405109506,-0.6813360325506315,0.6813360325506315,0.7317938405109506,1,
18.11999999999983,0.7452726853235609,-0.6665640408883792,0.6665640408883792,0.7452726853235609,1,
18.13999999999983,0.7584538239283154,-0.6515250467189597,0.6515250467189597,0.7584538239283154,1,
18.15999999999983,0.771331829314711,-0.6362252356552979,0.6362252356552979,0.771331829314711,1,
18.17999999999983,0.7839012872655973,-0.6206709807801117,0.6206709807801117,0.7839012872655973,1,
18.19999999999983,0.7961571520803115,-0.6048686173393449,0.6048686173393449,0.7961571520803115,1,
18.21999999999982,0.8080944898668381,-0.5888246053348039,0.5888246053348039,0.8080944898668381,1,
18.23999999999982,0.8197084785418084,-0.5725455295241589,0.5725455295241589,0.8197084785418084,1,
18.25999999999982,0.8309945972909538,-0.5560376108095111,0.5560376108095111,0.8309945972909538,1,
18.27999999999982,0.8419486843674997,-0.5393065571774852,0.5393065571774852,0.8419486843674997,1,
18.29999999999982,0.8525660420707235,-0.522359871926125,0.522359871926125,0.8525660420707235,1,
